279,1.366893315E-67,1.000000000
280,3.220625347E-68,1.000000000
281,7.500086424E-69,1.000000000
282,1.726047287E-69,1.000000000
283,3.924984241E-70,1.000000000
284,8.817772816E-71,1.000000000
285,1.956820817E-71,1.000000000
286,4.288922337E-72,1.000000000
287,9.282873003E-73,1.000000000
288,1.983737245E-73,1.000000000
289,4.184870351E-74,1.000000000
290,8.713702647E-75,1.000000000
291,1.790486846E-75,1.000000000
292,3.630028126E-76,1.000000000
293,7.260056253E-77,1.000000000
294,1.432120685E-77,1.000000000
295,2.785769004E-78,1.000000000
296,5.342570694E-79,1.000000000
297,1.009965419E-79,1.000000000
298,1.881579410E-80,1.000000000
299,3.453858096E-81,1.000000000
300,6.245332447E-82,1.000000000
301,1.112182491E-82,1.000000000
302,1.950128202E-83,1.000000000
303,3.365974706E-84,1.000000000
304,5.717546076E-85,1.000000000
305,9.555350975E-86,1.000000000
306,1.570742626E-86,1.000000000
307,2.539008628E-87,1.000000000
308,4.034589054E-88,1.000000000
309,6.300591126E-89,1.000000000
310,9.666660355E-90,1.000000000
311,1.456620054E-90,1.000000000
312,2.154999531E-91,1.000000000
313,3.129177402E-92,1.000000000
314,4.458006162E-93,1.000000000
315,6.228994910E-94,1.000000000
316,8.532869741E-95,1.000000000
317,1.145508540E-95,1.000000000
318,1.506422190E-96,1.000000000
319,1.939776519E-97,1.000000000
320,2.444649860E-98,1.000000000
321,3.013951882E-99,1.000000000
322,3.633257063E-100,1.000000000
323,4.280275443E-101,1.000000000
324,4.925248456E-102,1.000000000
325,5.532470868E-103,1.000000000
326,6.062981774E-104,1.000000000
327,6.478254497E-105,1.000000000
328,6.744484134E-106,1.000000000
329,6.836874328E-107,1.000000000
330,6.743218515E-108,1.000000000
331,6.466099947E-109,1.000000000
332,6.023216388E-110,1.000000000
333,5.445647694E-111,1.000000000
334,4.774266471E-112,1.000000000
335,4.054856455E-113,1.000000000
336,3.332758730E-114,1.000000000
337,2.647945292E-115,1.000000000
338,2.031300499E-116,1.000000000
339,1.502605848E-117,1.000000000
340,1.070349371E-118,1.000000000
341,7.331160077E-120,1.000000000
342,4.820488817E-121,1.000000000
343,3.037568296E-122,1.000000000
344,1.830863082E-123,1.000000000
345,1.053373280E-124,1.000000000
346,5.771908385E-126,1.000000000
347,3.004555050E-127,1.000000000
348,1.481698381E-128,1.000000000
349,6.901060954E-130,1.000000000
350,3.025122609E-131,1.000000000
351,1.243201072E-132,1.000000000
352,4.768442469E-134,1.000000000
353,1.698349373E-135,1.000000000
354,5.583614375E-137,1.000000000
355,1.682733099E-138,1.000000000
356,4.610227670E-140,1.000000000
357,1.136768466E-141,1.000000000
358,2.491547324E-143,1.000000000
359,4.778309935E-145,1.000000000
360,7.854756059E-147,1.000000000
361,1.075993980E-148,1.000000000
362,1.179171486E-150,1.000000000
363,9.691820432E-153,1.000000000
364,5.310586538E-155,1.000000000
365,1.454955216E-157,1.000000000
